,state,county,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_food_insecure,percent_age_65_and_older,percent_age_17_and_younger
2981,Washington,Skagit,48.4784279875601,-121.718854468423,120475,69.6331622747269,29.1,16.6,8.6443432702,84.38214,74.674384949,59.246864753,5.1859716646,7.2,70955,28586,1427,48,115417,27963,11.3,18.8,22.5
2982,Washington,Skamania,46.0230480615438,-121.914763239859,11316,6.82402000980508,33.1,18,7.183908046,NA,82.278481013,61.434799841,5.6044985942,7.7,64344,28556,144,30,109329,25017,13.1,17.1,21.1
2983,Washington,Snohomish,48.0474891806387,-121.697306548934,758649,363.586159263388,28.9,17.8,6.2076401725,52.5178,85.749792875,69.920410006,3.7589146747,6.2,87096,33883,7592,49,145000,38313,10.3,12.1,23.2
2984,Washington,Spokane,47.6206719140003,-117.404050229972,485859,275.440064119114,28,18.1,6.0024980151,89.89394,85.226429102,71.397718836,5.225849805,7.2,59408,26860,6228,46,105638,23958,14.1,14.7,22.5
2985,Washington,Stevens,48.3991060454935,-117.855174010927,43744,17.6572930200074,31.1,22.6,7.8533571491,69.30472,82.543640898,53.516708891,7.1222591001,8.9,51183,22745,664,29,92908,20143,14.1,20.6,22.3
2986,Washington,Thurston,46.9257775965428,-122.83320056071,266311,368.619311757277,30.1,16.5,6.0670986396,99.79044,85.199362041,72.857293785,4.758999833,8.4,72400,30583,2994,48,123688,32097,12.3,15.2,22.1
2987,Washington,Wahkiakum,46.2917729063965,-123.424419042066,4051,15.4078002357103,35.5,24.4,8.8585434174,NA,84.375,39.735099338,6.529992407,7,55692,27619,NA,38,110152,26525,12.8,31.3,16.3
2988,Washington,Walla Walla,46.2297790035876,-118.47845420543,59809,47.0925486849718,27.2,16.8,7.935981608,115.57449,76.822157434,66.976386754,4.7249743765,6.4,57329,24736,654,47,105821,24908,11.1,16.4,21.4
2989,Washington,Whatcom,48.826225452857,-121.711937973198,209729,99.4974327023882,27.9,14.4,7.5901094846,91.23593,81.146744412,72.093885572,4.741649503,7.7,62262,27810,2088,47,110804,24942,13.2,15.5,20.1
2990,Washington,Whitman,46.9011815589823,-117.52305081619,47494,21.9956218643207,27.8,17.5,6.2480101878,59.12817,92.22614841,84.954782132,4.3276335233,8.9,45389,20957,312,53,94403,13452,18.3,9.8,15.1
2991,Washington,Yakima,46.4570842273499,-120.738461653272,247681,57.6737481869624,34.9,22.7,12.945034801,66.74847,78.525907454,41.765225066,6.3401870316,8.3,51377,20653,2909,48,92169,23259,9.4,12.7,30
2992,West Virginia,Barbour,39.1329596743148,-80.0030126632588,16892,49.5281091943811,37.2,30,8.2136190244,42.43196,91.28,40.401785714,6.0005868545,7.9,39776,18602,283,37,81427,17858,15,18.5,20.4
2993,West Virginia,Berkeley,39.464076160474,-78.0275175550419,110173,343.061220006656,36.8,29.6,7.1033816822,44.3787,94.17,58.253186842,4.0865384615,9,59619,27015,1837,46,108086,28453,11.3,13.2,24.2
2994,West Virginia,Boone,38.0229980503575,-81.7112140290312,23645,47.1453673080673,40.6,31.1,7.188373393,35.79579,88.22,41.680517082,6.1460010735,9.6,38110,20711,559,37,78798,15485,15.3,16.9,22.3
2995,West Virginia,Braxton,38.6998617994834,-80.7192566876087,14463,28.3137619462847,34.4,26.8,8.051124172,42.14371,90.07,39.237738207,7.0403146509,14.6,39292,20178,300,30,86261,16646,15.1,20.4,20.2
2996,West Virginia,Brooke,40.2738767779819,-80.5764556137559,23473,263.142101145636,35.9,34.8,5.9257022048,22.27866,91.93,63.596027889,6.1392791692,4.1,48342,24428,390,48,89876,20654,12.4,21.5,18.2
2997,West Virginia,Cabell,38.4203129738575,-82.2417155770486,96623,343.829945032444,33.3,28.3,8.7354342151,159.01767,82.06,66.01343785,4.7351466563,6.6,39790,23853,2066,45,84681,14197,15.9,17,19.9
2998,West Virginia,Calhoun,38.8445397583683,-81.1175816592737,7482,26.7932717371404,31.1,27.4,8.4042745879,41.05652,93.65,37.082262211,10.426148118,16.2,36384,20640,121,27,75526,16519,15,21.1,19.6
2999,West Virginia,Clay,38.4625311403906,-81.0750751569187,9033,26.4170240371076,39.6,30.1,8.3152880035,11.41031,89.31,30.541103018,8.4484420173,10.9,35983,16980,192,35,64110,13798,16.3,18.6,22.8
3000,West Virginia,Doddridge,39.2691823697855,-80.706975595746,8363,26.1572884964256,39.1,22.2,8.0273270709,23.36449,96,44.966442953,3.9818548387,6.5,44725,19703,126,37,91767,21235,11.2,17.1,18.9
3001,West Virginia,Fayette,38.0287806658415,-81.0811602782551,45192,68.3088397882025,39.6,32.8,8.0515005894,43.65709,84.49,50.322152738,6.4301552106,8.5,37867,20286,1020,35,76217,17019,14.5,18.8,20.8
3002,West Virginia,Gilmer,38.9240561243359,-80.857059990767,8497,25.1017398951543,39.7,28.8,8.3489096573,37.47658,95.59,45.937358148,6.3051702396,10.6,38173,17361,120,41,78523,14774,16.9,15.2,14.2
3003,West Virginia,Grant,39.1051437982937,-79.1955984099291,11770,24.6557766656212,35,32.9,8.0958842153,51.41388,95.12,45.347419748,5.6733919641,6,42146,20648,183,37,83019,17515,11.8,22.2,19.6
3004,West Virginia,Greenbrier,37.9469331546729,-80.4529918345392,35580,34.8942318670729,33.1,26,8.4741337511,127.52572,89.97,53.489226249,5.1245916341,7.9,37665,23204,669,48,76237,17175,13.4,21.5,19.7
3005,West Virginia,Hampshire,39.3170822669159,-78.6141164361698,23455,36.6258630774904,40.9,28.2,9.5084340032,25.56346,84.23,42.709599028,4.2439813493,7.6,44442,19997,418,35,78996,18850,13.3,19.3,20.5
3006,West Virginia,Hancock,40.5218694868634,-80.5739033151926,30024,363.445849912202,42.4,29.7,7.1902023616,54.33306,89.97,57.531316835,5.9006694691,6.6,47299,24041,595,45,86028,20926,13,20.1,19.8
3007,West Virginia,Hardy,39.007542428486,-78.8579518177443,13942,23.9422869492958,38.2,28.8,9.8374439462,14.58045,92.95,42.692180798,5.5420006971,6.9,43573,21956,208,31,90098,25658,12.2,19.6,20.3
3008,West Virginia,Harrison,39.2835493887303,-80.3798628428378,68775,165.321539324515,33.6,27.6,7.5993186439,115.02559,87.95,58.468300319,4.5177545998,7.3,47942,25702,1228,41,100960,20531,12.2,17.7,21.5
3009,West Virginia,Jackson,38.8344760405228,-81.6748029471559,29199,62.8805866266677,41.9,25.6,7.1744216272,31.06019,95.73,59.173553719,3.9636008306,5.4,48731,22591,482,44,92407,17342,12.5,19.1,21.8
3010,West Virginia,Jefferson,39.3075856377794,-77.8627995662675,55531,264.867297500384,33,22.3,6.4739291967,58.57503,89.29,61.982021487,3.3233036952,7.6,75027,32227,815,40,134731,31481,9.4,13.9,23
3011,West Virginia,Kanawha,38.3365654971356,-81.5280954795156,189636,210.325407679634,37.6,28.1,7.031087436,131.48347,83.33,59.620297771,5.1821596587,6.4,41926,28030,3810,47,94179,19450,13.9,18.2,20.4
3012,West Virginia,Lewis,38.9958746645144,-80.5021759912786,16422,42.444868499698,41.1,33.7,7.3406766326,73.95538,87.91,40.484976278,5.6859756098,7.4,40691,20954,358,39,76756,17048,14.7,19.5,20.6
3013,West Virginia,Lincoln,38.1753568782909,-82.0703960238754,21482,49.1535603030472,40,32.3,8.0066722269,43.21729,92.89,48.581630629,6.9460067492,7,39766,19416,480,43,76641,15488,15.6,17.1,22.5
3014,West Virginia,Logan,37.8315399944083,-81.9353351707588,35166,77.500681999467,41.8,37.5,7.8077728648,48.59529,90.59,45.25748503,7.0218373494,12.3,34894,20843,994,33,81786,14750,15.8,17.1,20.7
3015,West Virginia,McDowell,37.3784646622738,-81.6536093747622,20273,38.0030887220895,43.9,38.4,9.8348139922,27.09146,83.19,23.502100376,9.4407158837,12.7,27292,14259,606,26,54896,12310,19.9,18.3,19
3016,West Virginia,Marion,39.5100120187269,-80.2433780142388,56716,183.699382096479,34.8,26.1,6.5624578898,53.25097,92.57,60.145586897,5.7173507092,6,46244,24250,934,40,94972,20059,12.8,18.1,20.1
3017,West Virginia,Marshall,39.8606026523158,-80.6634068056511,32296,105.739033644315,41.1,30,7.4857404555,41.68003,91.19,56.490886323,5.7877361804,6,50064,23166,517,46,91395,19435,12.6,19.3,20.3
3018,West Virginia,Mason,38.7697286287721,-82.0265671864332,27060,62.8209182743934,40.5,34.3,7.0543835882,52.23686,91.25,50.780503345,7.0484133442,10.2,43050,20253,553,49,84542,17677,14.2,18.9,21
3019,West Virginia,Mercer,37.4055191972782,-81.1114438907809,61476,146.732831375157,38.5,31.7,7.7087514179,66.94225,89.45,53.893021608,6.3073394495,6.2,37860,21190,1386,33,75610,16639,15.3,19.5,20.6
3020,West Virginia,Mineral,39.4146672987273,-78.9438279154286,27606,84.1986690792649,35.1,24.7,7.012987013,33.06149,96.87,52.086475616,5.5129668896,7.8,48578,20093,462,43,82318,20653,13.6,19.6,20.5
3021,West Virginia,Mingo,37.7264619917136,-82.13463957442,25549,60.3802948020374,36.8,41.4,8.6983248809,20.72367,93.51,36.806722689,7.5570411277,15.8,32917,19502,643,34,67115,12598,18.3,15.8,22.3
3022,West Virginia,Monongalia,39.6303291597132,-80.0465597809658,102827,285.576530579229,29.8,21.2,7.1675162187,132.34314,89.78,72.063617505,4.0859206453,6.1,51070,28041,989,47,109757,18209,14.7,10.9,16.2
3023,West Virginia,Monroe,37.5603908904571,-80.5505019246934,13496,28.5477432598209,31,27.4,9.0591290451,37.30786,97.1,39.764868603,4.7948762333,9.1,38171,21257,217,29,77557,18929,12.2,23.5,20
3024,West Virginia,Morgan,39.560447546822,-78.2578022486275,17514,76.4561204756696,40.5,25.8,8.8458422332,56.5419,93.65,54.945968412,4.2930882538,12.2,49487,23966,353,41,94241,24660,10.2,20.7,19.4
3025,West Virginia,Nicholas,38.2917008921253,-80.7993467893641,25743,39.7983943046,40.2,32.3,7.8786320391,95.83516,93.36,48.028241777,6.4453754431,7.7,38572,24244,507,38,76383,17104,14.1,19.4,20.1
3026,West Virginia,Ohio,40.0969564726898,-80.6189201904348,43257,408.73983519209,35.4,26.6,6.3780156575,159.39098,97.18,68.43381113,4.6036285219,5.5,48689,28160,744,49,104435,19069,12.7,19.4,19.2
3027,West Virginia,Pendleton,38.6807557742955,-79.3508955228802,7291,10.4748832700462,31.9,30.6,9.1625615764,42.88165,97.53,38.409090909,3.7703513282,4.3,40415,23325,114,35,78600,18575,12.4,24.8,17.9
3028,West Virginia,Pleasants,39.370963568593,-81.1606115955916,7612,58.507447590371,31.6,26.5,6.0948905109,13.31203,92.63,44.350132626,6.4,8.4,50768,23580,132,47,96031,23696,13.1,18.5,19.3
3029,West Virginia,Pocahontas,38.3317908166496,-80.0077892076426,8620,9.16745504498565,30.9,25.6,8.548968228,47.30369,88.24,46.241211466,6.2367303609,5.7,39467,22328,150,31,76491,18033,13.1,22.3,17.6
3030,West Virginia,Preston,39.4693358262496,-79.6681636074388,33793,52.0847171351011,35.1,30,8.3339972911,38.59972,82.62,43.709278814,5.2278208722,7.7,47101,21716,525,45,91227,20597,11.9,17.4,19.5
3031,West Virginia,Putnam,38.5086267201516,-81.9089971441302,56743,164.149871865011,34.5,25.6,5.6757624398,105.64868,92.77,64.676370831,4.9352936672,3.1,61995,29173,871,49,114113,26865,9.8,16.6,23
3032,West Virginia,Raleigh,37.7713685154269,-81.2486573869789,78051,128.934124408164,39.3,30.2,7.3762507748,87.97419,86.99,52.891776264,5.2842355337,7.7,41298,22590,1663,40,88050,17887,14.1,18.1,21
3033,West Virginia,Randolph,38.7747374726945,-79.875798691797,29287,28.1687118627014,34.3,30.5,7.9982517483,86.85079,90.12,37.337234821,5.5309919079,7.4,40064,22079,499,36,80989,17012,13.8,19.8,19.3
3034,West Virginia,Ritchie,39.1782661309923,-81.0629826882689,10044,22.2217475715486,44.2,30.4,8.9502908514,20.46245,85.11,38.560533842,5.3166897827,8.4,43717,20711,178,39,77174,19301,13.2,20.1,20.6
3035,West Virginia,Roane,38.7140260174804,-81.3483554729203,14513,30.0126487439917,40.7,26.9,8.6301369863,56.96788,90.18,47.315327042,7.9000812348,10.5,36658,18954,349,26,77795,15988,14.8,19.5,22
3036,West Virginia,Summers,37.6558615949359,-80.8585650430173,13325,36.9542306072806,37,31.1,7.7961870177,38.48226,85.71,41.7513939,6.1457837065,10.7,34768,19652,297,26,70073,17091,14.4,21.3,17.4
3037,West Virginia,Taylor,39.3359866331357,-80.0461883993037,16949,98.1009442602176,39.7,30.3,7.3048623227,35.44005,89.41,47.855260005,4.8370541442,9.1,46370,22915,296,36,87605,19252,12.2,18.1,20.3
3038,West Virginia,Tucker,39.1136005633239,-79.5649883319502,6922,16.5219699454014,30.9,25.1,7.7258320127,43.38395,96.39,47.710184552,5.4703937481,8.2,48070,22958,111,26,80713,18485,11.9,22.6,17.8
3039,West Virginia,Tyler,39.4652831849179,-80.8848418581681,9000,35.1159734722543,37.3,23.8,7.4269778365,56.85048,92.24,45.62533548,7.3567708333,8.5,46054,22083,169,37,84978,17613,13.7,20.1,19.8
3040,West Virginia,Upshur,38.897859219622,-80.2334394624284,24632,69.4568692705963,32.4,23.7,8.0124189771,40.87472,91.02,40.326167532,5.7292222341,7.7,41213,21361,396,41,79753,16717,14.5,18.3,20.7
3041,West Virginia,Wayne,38.1460103340455,-82.4269723343263,41237,81.4979379071779,40,35.1,7.8029656328,54.79043,86.9,52.672972686,6.0052892988,9.5,38704,20450,814,45,77205,12591,14.3,18.3,21.6
3042,West Virginia,Webster,38.4947089787669,-80.4218731001746,8820,15.9358664918662,39.2,35.2,8.3008269621,35.83373,94.51,39.335959482,6.3307086614,10.8,34054,18652,199,26,66257,12845,16.4,21.1,20.3
3043,West Virginia,Wetzel,39.6052855859876,-80.63911856408,15997,44.6764289741955,34,27.2,7.762980445,51.82354,93.09,39.612942244,7.223579719,8.5,44685,21484,300,40,88575,18258,15.2,21.3,20.6
3044,West Virginia,Wirt,39.0224535767713,-81.3786939991057,5826,25.0568745689105,39.2,28.2,8.2596506362,17.25923,88.16,49.357945425,7.0474435744,5.4,44837,22021,95,39,68650,18625,14.8,18,21.4
3045,West Virginia,Wood,39.2111728661429,-81.5150365847217,86262,235.521248157445,38.8,28.2,7.0861123462,82.2523,89.58,62.895882324,5.4930988424,7.6,45278,25465,1570,49,92386,19421,13.4,18.6,21.2
3046,West Virginia,Wyoming,37.6096166629556,-81.5491967727963,22537,45.1233859202996,36.1,41,7.7390527256,28.28854,88.75,36.368989205,7.0617720773,12.1,35460,19833,566,29,79459,16239,14.9,17.8,21.3
3047,Wisconsin,Adams,43.9695417448461,-89.770394611866,20294,31.4335026162027,30.2,26.1,7.8638678808,10.01352,91.603053435,47.93345464,4.7143379218,9.5,43000,23668,368,33,81388,20527,10.1,27,14.9
3048,Wisconsin,Ashland,46.2661537968746,-90.6825316796027,15936,15.2492235073827,33.8,20.7,7.9221971784,161.29032,89.268292683,68.17087846,4.2730720607,7.2,44627,22270,237,54,81510,18951,11.6,17.5,22.7
3049,Wisconsin,Barron,45.4236929086992,-91.8483110968044,45548,52.794185371984,41.4,23.2,7.9822363926,110.4948,90.827338129,57.601691502,3.3841487748,5.4,50344,25426,570,47,91976,23316,9.6,20.1,21.6
3050,Wisconsin,Bayfield,46.5220445030273,-91.2018167405109,14987,10.1409706335318,29.7,23.4,9.1504473757,33.31557,94.244604317,72.536034281,4.9001576458,6.8,53637,27321,219,50,93606,23362,9.7,23.9,17.8
3051,Wisconsin,Brown,44.4529488708914,-88.0037367022304,256621,484.424434278879,32.9,19.6,7.2310333178,71.35988,89.978415048,69.961072347,2.7318981298,5.3,62097,28787,2519,54,109287,27235,9.2,13.1,24.3
3052,Wisconsin,Buffalo,44.3798398052083,-91.7544626775062,13256,19.7368849376631,25.2,25.5,6.975604977,15.18949,97.142857143,62.311557789,3.4425736621,3.7,59087,26973,150,51,98654,25145,9.3,19.9,21.1
3053,Wisconsin,Burnett,45.8626766226961,-92.3675884533327,15259,18.5729860340293,35.1,28.3,8.419987117,13.02762,83.025830258,61.809235428,4.6235679214,6.3,55295,25073,261,34,87750,21774,10.7,26.3,18.3
3054,Wisconsin,Calumet,44.0816117094041,-88.2180628746136,49653,156.02574548563,26.9,19.1,4.3695206118,11.98394,95.895522388,74.960287601,2.5609799778,2.6,72645,30856,403,49,122439,33611,6.5,13.1,25.4
3055,Wisconsin,Chippewa,45.0694169093474,-91.2798531892416,63355,62.8302662974912,27.9,20.6,5.681456743,84.62226,89.670658683,65.009953124,3.2846932698,4.2,59528,26299,672,53,102257,25797,9.6,16.2,22.9
3056,Wisconsin,Clark,44.7347486821528,-90.6120862801318,34486,28.5079045335749,38.8,25.5,16.460774997,28.83589,96.121883657,43.764903914,2.8840332434,4.2,55245,22560,399,35,91456,25123,9.2,16,29.4
3057,Wisconsin,Columbia,43.4666416861497,-89.3337459339454,56650,73.999790666384,43.2,20.2,5.6439598402,45.41643,93.805309735,64.52432825,2.6913161039,4.3,65435,29936,661,53,113394,30377,8.2,16.2,22.4
3058,Wisconsin,Crawford,43.2394785231661,-90.9310503876032,16415,28.7649649986912,38.3,24,6.4781099162,67.84261,94.478527607,59.780023781,3.6957073914,5.4,49200,23466,197,46,89941,21597,10.5,20.8,20.6
3059,Wisconsin,Dane,43.0673160589049,-89.4181551611561,516818,431.966304888252,22.6,13.7,5.0612981137,127.6994,90.57905246,83.863345346,2.2265267991,4.4,71789,35687,4107,65,132495,31163,10.1,11.9,21.1
3060,Wisconsin,Dodge,43.4163027437745,-88.7075278741221,88404,100.955420383793,33.8,20.6,5.5469770757,45.56535,89.715189873,56.476397028,2.6230120057,4.8,63608,25617,1061,53,100393,28275,8.6,16.3,21.2
3061,Wisconsin,Door,44.9175644296104,-87.3396760678858,27669,57.4090429822703,32.7,20.2,6.9841760734,80.04949,94.718309859,64.11519515,3.6066843022,5.9,61221,32767,351,40,103532,28341,8.4,26.6,16.6
3062,Wisconsin,Douglas,46.4328833216348,-91.9161685164322,43705,33.5124363206276,31.1,19,6.5935028166,20.7929,89.035087719,71.384122195,3.9802702123,6.4,50637,26036,541,49,98645,23594,11.6,16.3,20.5
3063,Wisconsin,Dunn,44.9465681564311,-91.8964226059861,44348,52.1647087142735,41.6,18.9,5.9741750359,60.41215,90.147783251,69.721967614,3.0512495399,5.5,57506,25120,427,55,102817,25641,10.2,14.7,19.9
3064,Wisconsin,Eau Claire,44.7267872327894,-91.2859844163863,101907,159.748347648733,30.8,20.1,6.4997182896,123.46751,87.412587413,75.055397278,2.6062753036,4.8,60111,26795,1034,58,104341,23607,11,13.9,20.5
3065,Wisconsin,Florence,45.848488106409,-88.3981478978594,4474,9.16572872570874,33.8,25.6,7.4326416847,68.63418,93.75,75.682704811,3.8698328936,7.6,53188,28358,NA,34,84250,20357,8.6,25.4,15.8
3066,Wisconsin,Fond du Lac,43.7535921715373,-88.4882617984529,101968,141.709964079949,34.2,24.6,5.5228033191,63.38495,89.210526316,65.407678854,2.6344999827,4.6,59428,28036,1070,54,105710,27317,8.3,16.5,22
3067,Wisconsin,Forest,45.6673480016731,-88.7704418947392,9108,8.98009611876718,29.4,22.6,11.428571429,33.44482,93.137254902,58.577165806,4.8024012006,9.8,45156,22559,147,33,77476,19590,12.1,22,20.3
3068,Wisconsin,Grant,42.8674874200904,-90.7062114835543,51723,45.099459168135,33.8,21.1,8.0770617627,44.23162,93.688362919,68.134132634,2.8429032711,4.3,57328,23103,476,44,94123,23101,11,16.3,20.4
3069,Wisconsin,Green,42.67998752022,-89.6022163731146,37050,63.4371259194644,34.6,24.7,5.8403137881,56.98624,95.873786408,68.507253159,2.5514519312,3,63160,28867,370,58,110932,28221,8.2,16.8,23
3070,Wisconsin,Green Lake,43.8004102629861,-89.0448736815235,18881,54.0492085988197,32.8,27.8,8.2435046987,90.61834,91.796875,52.93040293,3.325488591,5,55512,26115,279,52,95776,24416,9.4,20.8,22.7
3071,Wisconsin,Iowa,43.0004959744715,-90.1353925547072,23751,31.1407487592077,29,24.7,5.6353989595,67.46785,97.119341564,70.427286357,2.6053254863,4.3,68017,29610,247,49,113333,29660,8.5,16.8,23.5
3072,Wisconsin,Iron,46.2622744117766,-90.2420697889374,5850,7.7157762576345,26.1,20.4,7.341320418,70.5343,95.833333333,65.28189911,5.8049535604,7.2,44130,25536,NA,42,78455,18128,12.1,28.5,15
3073,Wisconsin,Jackson,44.3191778380517,-90.8052650117054,20566,20.8213331142192,33.2,23.8,10.137980177,102.29432,89.285714286,52.248219736,3.1089053282,5.6,52919,24074,291,49,94563,22635,9.9,17.6,22.3
3074,Wisconsin,Jefferson,43.0208392569956,-88.7758974097241,84538,151.920588097824,30.3,20.2,5.8798627837,40.07922,90.920245399,66.56833825,2.8670739869,4.7,65831,27272,923,57,109956,30038,8.5,14.9,22.3
3075,Wisconsin,Juneau,43.9246006197064,-90.113779271397,26399,34.416533272246,36.2,25,8.0723134253,82.78146,90.357142857,53.265339694,3.0662637282,5.8,52891,23519,407,29,90409,22272,10,19,20.3
3076,Wisconsin,Kenosha,42.5769314387671,-88.0423693784457,167896,617.228435224425,30.5,22.7,6.610641486,46.87843,89.514731369,63.967345407,3.5278245454,8.7,65013,27335,1956,50,116790,26378,10.4,12.5,24.2
3077,Wisconsin,Kewaunee,44.5160857086321,-87.6152897970815,20459,59.7478239192417,31.6,23.6,5.64580396,53.80289,94.65408805,65.064818954,2.8759894459,4.6,63612,27539,218,35,104787,27918,8.1,18.6,22.1
3078,Wisconsin,La Crosse,43.9065838200994,-91.115222427567,117538,260.183055321418,27.2,22.6,5.0456926628,138.66108,92.676767677,79.053258659,2.6255928398,4.8,60619,28240,1146,59,107379,26587,11,14.7,20.4
3079,Wisconsin,Lafayette,42.6605054078776,-90.1316927000566,16793,26.5046179480858,33.7,27,11.016698685,23.89344,95.416666667,62.65060241,2.2943807116,3,60711,25877,182,48,100394,26142,8.3,16.7,24.8
3080,Wisconsin,Langlade,45.2623571251002,-89.0719388173132,19414,22.2983070220881,32.3,22.4,6.9118667592,83.50731,89.029535865,56.804422216,3.9592522579,7.2,51334,24772,252,39,85358,21259,10.8,22.2,19.7
3081,Wisconsin,Lincoln,45.3374460900312,-89.734607241293,28171,32.0557806743914,34.2,24.7,5.7006132689,61.06761,93.922651934,62.203098107,3.1634446397,4.9,56645,27322,386,53,99645,25681,8.8,19.8,19.7
3082,Wisconsin,Manitowoc,44.119938228233,-87.8096726072006,80178,136.04325907577,33.4,22.6,6.501651213,47.99495,90.767386091,62.520729685,3.1091584995,4.8,56466,26751,962,50,96967,24840,9,18.6,21.2
